,year,months,state,colony_n,colony_max,colony_lost,colony_lost_pct,colony_added,colony_reno,colony_reno_pct,gross_gain,net_gain
252,2016,April-June,Maryland,8000.0,9000.0,320.0,4.0,2800.0,400.0,4.0,3200.0,2880.0
253,2016,April-June,Massachusetts,4200.0,8500.0,300.0,4.0,1100.0,440.0,5.0,1540.0,1240.0
254,2016,April-June,Michigan,40000.0,103000.0,7500.0,7.0,13500.0,3200.0,3.0,16700.0,9200.0
255,2016,April-June,Minnesota,27000.0,126000.0,13000.0,10.0,24000.0,4200.0,3.0,28200.0,15200.0
256,2016,April-June,Mississippi,85000.0,90000.0,3700.0,4.0,9000.0,61000.0,68.0,70000.0,66300.0
257,2016,April-June,Missouri,12000.0,12500.0,770.0,6.0,1800.0,730.0,6.0,2530.0,1760.0
258,2016,April-June,Montana,62000.0,157000.0,7000.0,4.0,25000.0,13500.0,9.0,38500.0,31500.0
259,2016,April-June,Nebraska,19500.0,43000.0,6000.0,14.0,8000.0,28000.0,65.0,36000.0,30000.0
260,2016,April-June,New Jersey,4200.0,18000.0,1500.0,8.0,1900.0,110.0,1.0,2010.0,510.0
261,2016,April-June,New Mexico,6500.0,6500.0,1400.0,22.0,2700.0,100.0,2.0,2800.0,1400.0
262,2016,April-June,New York,31000.0,46000.0,4000.0,9.0,13500.0,1500.0,3.0,15000.0,11000.0
263,2016,April-June,North Carolina,23000.0,24000.0,1600.0,7.0,10000.0,550.0,2.0,10550.0,8950.0
264,2016,April-June,North Dakota,110000.0,530000.0,27000.0,5.0,23000.0,95000.0,18.0,118000.0,91000.0
265,2016,April-June,Ohio,14000.0,16500.0,1700.0,10.0,6000.0,1100.0,7.0,7100.0,5400.0
266,2016,April-June,Oklahoma,12000.0,13000.0,310.0,2.0,4000.0,10000.0,77.0,14000.0,13690.0
267,2016,April-June,Oregon,77000.0,132000.0,4300.0,3.0,19000.0,16000.0,12.0,35000.0,30700.0
268,2016,April-June,Pennsylvania,11000.0,14000.0,1300.0,9.0,6500.0,1100.0,8.0,7600.0,6300.0
269,2016,April-June,South Carolina,12500.0,13500.0,1300.0,10.0,2200.0,410.0,3.0,2610.0,1310.0
270,2016,April-June,South Dakota,51000.0,182000.0,11000.0,6.0,15000.0,13000.0,7.0,28000.0,17000.0
271,2016,April-June,Tennessee,8000.0,8000.0,580.0,7.0,3900.0,200.0,3.0,4100.0,3520.0
272,2016,April-June,Texas,340000.0,350000.0,36000.0,10.0,74000.0,54000.0,15.0,128000.0,92000.0
273,2016,April-June,Utah,14500.0,25000.0,4800.0,19.0,12000.0,7000.0,28.0,19000.0,14200.0
274,2016,April-June,Vermont,5000.0,6500.0,20.0,,480.0,30.0,,510.0,490.0
275,2016,April-June,Virginia,6000.0,6500.0,230.0,4.0,2200.0,480.0,7.0,2680.0,2450.0
276,2016,April-June,Washington,91000.0,143000.0,6000.0,4.0,21000.0,11500.0,8.0,32500.0,26500.0
277,2016,April-June,West Virginia,7000.0,7000.0,990.0,14.0,2600.0,160.0,2.0,2760.0,1770.0
278,2016,April-June,Wisconsin,18500.0,78000.0,5500.0,7.0,17500.0,3600.0,5.0,21100.0,15600.0
279,2016,April-June,Wyoming,6500.0,27000.0,2600.0,10.0,7500.0,580.0,2.0,8080.0,5480.0
280,2016,April-June,Other States,7970.0,15530.0,1070.0,7.0,3270.0,270.0,2.0,3540.0,2470.0
282,2016,July-September,Alabama,8000.0,8000.0,1200.0,15.0,440.0,50.0,1.0,490.0,-710.0
283,2016,July-September,Arizona,30000.0,32000.0,6000.0,19.0,3200.0,2600.0,8.0,5800.0,-200.0
284,2016,July-September,Arkansas,32000.0,32000.0,1500.0,5.0,270.0,60.0,,330.0,-1170.0
285,2016,July-September,California,740000.0,820000.0,82000.0,10.0,33000.0,78000.0,10.0,111000.0,29000.0
286,2016,July-September,Colorado,33000.0,37000.0,6500.0,18.0,1100.0,740.0,2.0,1840.0,-4660.0
287,2016,July-September,Connecticut,3100.0,3100.0,270.0,9.0,890.0,180.0,6.0,1070.0,800.0
288,2016,July-September,Florida,200000.0,220000.0,25000.0,11.0,62000.0,14500.0,7.0,76500.0,51500.0
289,2016,July-September,Georgia,102000.0,103000.0,13000.0,13.0,12500.0,2300.0,2.0,14800.0,1800.0
290,2016,July-September,Hawaii,13500.0,13500.0,600.0,4.0,430.0,820.0,6.0,1250.0,650.0
291,2016,July-September,Idaho,79000.0,131000.0,13000.0,10.0,1900.0,2800.0,2.0,4700.0,-8300.0
292,2016,July-September,Illinois,11000.0,11000.0,1300.0,12.0,850.0,310.0,3.0,1160.0,-140.0
293,2016,July-September,Indiana,9500.0,9500.0,600.0,6.0,450.0,550.0,6.0,1000.0,400.0
294,2016,July-September,Iowa,50000.0,50000.0,5500.0,11.0,10500.0,2400.0,5.0,12900.0,7400.0
295,2016,July-September,Kansas,8000.0,8000.0,2600.0,33.0,310.0,190.0,2.0,500.0,-2100.0
296,2016,July-September,Kentucky,7500.0,7500.0,1000.0,13.0,900.0,230.0,3.0,1130.0,130.0
297,2016,July-September,Louisiana,51000.0,60000.0,7000.0,12.0,2600.0,2100.0,4.0,4700.0,-2300.0
298,2016,July-September,Maine,5500.0,5500.0,420.0,8.0,240.0,140.0,3.0,380.0,-40.0
299,2016,July-September,Maryland,7000.0,7000.0,200.0,3.0,400.0,20.0,,420.0,220.0
300,2016,July-September,Massachusetts,9500.0,9500.0,530.0,6.0,450.0,40.0,,490.0,-40.0
301,2016,July-September,Michigan,108000.0,108000.0,15000.0,14.0,11000.0,9500.0,9.0,20500.0,5500.0
302,2016,July-September,Minnesota,132000.0,138000.0,26000.0,19.0,1300.0,1900.0,1.0,3200.0,-22800.0
303,2016,July-September,Mississippi,19000.0,20000.0,3300.0,17.0,750.0,740.0,4.0,1490.0,-1810.0
304,2016,July-September,Missouri,13500.0,13500.0,650.0,5.0,480.0,170.0,1.0,650.0,0.0
305,2016,July-September,Montana,147000.0,158000.0,11500.0,7.0,4100.0,6500.0,4.0,10600.0,-900.0
306,2016,July-September,Nebraska,45000.0,47000.0,8500.0,18.0,390.0,27000.0,57.0,27390.0,18890.0
307,2016,July-September,New Jersey,18000.0,18000.0,270.0,2.0,120.0,80.0,,200.0,-70.0
308,2016,July-September,New Mexico,6500.0,6500.0,1100.0,17.0,2000.0,1000.0,15.0,3000.0,1900.0
309,2016,July-September,New York,56000.0,56000.0,10000.0,18.0,1900.0,800.0,1.0,2700.0,-7300.0
310,2016,July-September,North Carolina,25000.0,25000.0,1400.0,6.0,1400.0,1200.0,5.0,2600.0,1200.0
311,2016,July-September,North Dakota,510000.0,550000.0,71000.0,13.0,25000.0,104000.0,19.0,129000.0,58000.0
312,2016,July-September,Ohio,21000.0,21000.0,1600.0,8.0,980.0,630.0,3.0,1610.0,10.0
313,2016,July-September,Oklahoma,3700.0,3700.0,560.0,15.0,30.0,30.0,1.0,60.0,-500.0
314,2016,July-September,Oregon,107000.0,112000.0,7500.0,7.0,2900.0,4300.0,4.0,7200.0,-300.0
315,2016,July-September,Pennsylvania,19000.0,22000.0,1300.0,6.0,680.0,780.0,4.0,1460.0,160.0
316,2016,July-September,South Carolina,13000.0,13500.0,920.0,7.0,990.0,50.0,,1040.0,120.0
317,2016,July-September,South Dakota,178000.0,191000.0,25000.0,13.0,4200.0,9500.0,5.0,13700.0,-11300.0
318,2016,July-September,Tennessee,10000.0,10000.0,950.0,10.0,340.0,290.0,3.0,630.0,-320.0
319,2016,July-September,Texas,129000.0,143000.0,12000.0,8.0,12500.0,810.0,1.0,13310.0,1310.0
320,2016,July-September,Utah,27000.0,33000.0,3200.0,10.0,1200.0,120.0,,1320.0,-1880.0
321,2016,July-September,Vermont,6500.0,6500.0,400.0,6.0,170.0,50.0,1.0,220.0,-180.0
322,2016,July-September,Virginia,8000.0,8000.0,810.0,10.0,460.0,360.0,5.0,820.0,10.0
323,2016,July-September,Washington,57000.0,74000.0,5000.0,7.0,7500.0,2000.0,3.0,9500.0,4500.0
324,2016,July-September,West Virginia,7500.0,7500.0,190.0,3.0,130.0,220.0,3.0,350.0,160.0
325,2016,July-September,Wisconsin,71000.0,75000.0,12000.0,16.0,880.0,640.0,1.0,1520.0,-10480.0
326,2016,July-September,Wyoming,32000.0,40000.0,7000.0,18.0,1800.0,1000.0,3.0,2800.0,-4200.0
327,2016,July-September,Other States,11880.0,11890.0,1920.0,16.0,1690.0,430.0,4.0,2120.0,200.0
329,2016,October-December,Alabama,7000.0,7000.0,610.0,9.0,50.0,10.0,,60.0,-550.0
330,2016,October-December,Arizona,29000.0,31000.0,6500.0,21.0,4600.0,3100.0,10.0,7700.0,1200.0
331,2016,October-December,Arkansas,28000.0,28000.0,2500.0,9.0,20.0,10.0,,30.0,-2470.0
332,2016,October-December,California,770000.0,1330000.0,205000.0,15.0,40000.0,35000.0,3.0,75000.0,-130000.0
333,2016,October-December,Colorado,30000.0,30000.0,4500.0,15.0,2500.0,0.0,,2500.0,-2000.0
334,2016,October-December,Connecticut,3100.0,3100.0,240.0,8.0,0.0,0.0,,0.0,-240.0
335,2016,October-December,Florida,255000.0,300000.0,41000.0,14.0,31000.0,11500.0,4.0,42500.0,1500.0
336,2016,October-December,Georgia,96000.0,112000.0,11000.0,10.0,12000.0,450.0,,12450.0,1450.0
337,2016,October-December,Hawaii,13500.0,13500.0,970.0,7.0,60.0,840.0,6.0,900.0,-70.0
338,2016,October-December,Idaho,121000.0,143000.0,15500.0,11.0,5000.0,420.0,,5420.0,-10080.0
339,2016,October-December,Illinois,9000.0,9000.0,720.0,8.0,0.0,0.0,,0.0,-720.0
340,2016,October-December,Indiana,7500.0,7500.0,1200.0,16.0,20.0,0.0,,20.0,-1180.0
341,2016,October-December,Iowa,54000.0,54000.0,4700.0,9.0,0.0,20.0,,20.0,-4680.0
342,2016,October-December,Kansas,5000.0,5000.0,1300.0,26.0,200.0,0.0,,200.0,-1100.0
343,2016,October-December,Kentucky,7500.0,7500.0,950.0,13.0,60.0,80.0,1.0,140.0,-810.0
344,2016,October-December,Louisiana,48000.0,57000.0,2000.0,4.0,250.0,340.0,1.0,590.0,-1410.0
345,2016,October-December,Maine,3500.0,3500.0,280.0,8.0,0.0,0.0,,0.0,-280.0
346,2016,October-December,Maryland,7500.0,9500.0,500.0,5.0,20.0,30.0,,50.0,-450.0
347,2016,October-December,Massachusetts,8000.0,8000.0,740.0,9.0,0.0,0.0,,0.0,-740.0
348,2016,October-December,Michigan,101000.0,101000.0,12500.0,12.0,10.0,130.0,,140.0,-12360.0
349,2016,October-December,Minnesota,113000.0,114000.0,13500.0,12.0,0.0,0.0,,0.0,-13500.0
350,2016,October-December,Mississippi,17500.0,30000.0,2400.0,8.0,330.0,60.0,,390.0,-2010.0
351,2016,October-December,Missouri,9000.0,9000.0,590.0,7.0,1400.0,640.0,7.0,2040.0,1450.0
352,2016,October-December,Montana,124000.0,124000.0,16000.0,13.0,2700.0,0.0,,2700.0,-13300.0
353,2016,October-December,Nebraska,37000.0,37000.0,4300.0,12.0,190.0,0.0,,190.0,-4110.0
354,2016,October-December,New Jersey,12000.0,12000.0,340.0,3.0,400.0,0.0,,400.0,60.0
355,2016,October-December,New Mexico,7000.0,7000.0,1600.0,23.0,1100.0,20.0,,1120.0,-480.0
356,2016,October-December,New York,48000.0,49000.0,9000.0,18.0,240.0,130.0,,370.0,-8630.0
357,2016,October-December,North Carolina,25000.0,25000.0,5500.0,22.0,220.0,50.0,,270.0,-5230.0
358,2016,October-December,North Dakota,385000.0,390000.0,44000.0,11.0,13500.0,2500.0,1.0,16000.0,-28000.0
359,2016,October-December,Ohio,19500.0,19500.0,2100.0,11.0,20.0,140.0,1.0,160.0,-1940.0
360,2016,October-December,Oklahoma,3100.0,44000.0,2700.0,6.0,120.0,30.0,,150.0,-2550.0
361,2016,October-December,Oregon,98000.0,124000.0,9500.0,8.0,1500.0,1000.0,1.0,2500.0,-7000.0
362,2016,October-December,Pennsylvania,21000.0,21000.0,3100.0,15.0,120.0,180.0,1.0,300.0,-2800.0
363,2016,October-December,South Carolina,12000.0,17000.0,1300.0,8.0,760.0,370.0,2.0,1130.0,-170.0
364,2016,October-December,South Dakota,146000.0,146000.0,11000.0,8.0,0.0,2400.0,2.0,2400.0,-8600.0
365,2016,October-December,Tennessee,9000.0,9000.0,840.0,9.0,120.0,10.0,,130.0,-710.0
366,2016,October-December,Texas,136000.0,310000.0,39000.0,13.0,2200.0,650.0,,2850.0,-36150.0
367,2016,October-December,Utah,30000.0,30000.0,1600.0,5.0,440.0,50.0,,490.0,-1110.0
368,2016,October-December,Vermont,6500.0,6500.0,260.0,4.0,20.0,10.0,,30.0,-230.0
369,2016,October-December,Virginia,7000.0,7000.0,730.0,10.0,230.0,10.0,,240.0,-490.0
370,2016,October-December,Washington,65000.0,97000.0,9000.0,9.0,3100.0,130.0,,3230.0,-5770.0
371,2016,October-December,West Virginia,7500.0,7500.0,1000.0,13.0,80.0,60.0,1.0,140.0,-860.0
372,2016,October-December,Wisconsin,59000.0,59000.0,7500.0,13.0,10.0,20.0,,30.0,-7470.0
373,2016,October-December,Wyoming,25000.0,27000.0,2200.0,8.0,50.0,0.0,,50.0,-2150.0
374,2016,October-December,Other States,6360.0,6460.0,580.0,9.0,20.0,0.0,,20.0,-560.0
376,2017,January-March,Alabama,7000.0,7000.0,1600.0,23.0,570.0,730.0,10.0,1300.0,-300.0
377,2017,January-March,Arizona,31000.0,32000.0,6000.0,19.0,2900.0,0.0,,2900.0,-3100.0
378,2017,January-March,Arkansas,18000.0,20000.0,3500.0,18.0,430.0,190.0,1.0,620.0,-2880.0
379,2017,January-March,California,1150000.0,1440000.0,172000.0,12.0,215000.0,92000.0,6.0,307000.0,135000.0
380,2017,January-March,Colorado,9500.0,21000.0,1100.0,5.0,100.0,0.0,,100.0,-1000.0
381,2017,January-March,Connecticut,3100.0,3100.0,380.0,12.0,100.0,110.0,4.0,210.0,-170.0
382,2017,January-March,Florida,260000.0,265000.0,30000.0,11.0,80000.0,33000.0,12.0,113000.0,83000.0
383,2017,January-March,Georgia,123000.0,125000.0,14000.0,11.0,36000.0,21000.0,17.0,57000.0,43000.0
384,2017,January-March,Hawaii,13000.0,13000.0,190.0,1.0,510.0,50.0,,560.0,370.0
385,2017,January-March,Idaho,95000.0,99000.0,8500.0,9.0,2000.0,280.0,,2280.0,-6220.0
386,2017,January-March,Illinois,11000.0,11000.0,2900.0,26.0,3100.0,150.0,1.0,3250.0,350.0
387,2017,January-March,Indiana,7000.0,7500.0,1900.0,25.0,1700.0,70.0,1.0,1770.0,-130.0
388,2017,January-March,Iowa,10000.0,15500.0,3000.0,19.0,70.0,0.0,,70.0,-2930.0
389,2017,January-March,Kansas,3800.0,3800.0,1000.0,26.0,930.0,380.0,10.0,1310.0,310.0
390,2017,January-March,Kentucky,6500.0,7000.0,1300.0,19.0,950.0,430.0,6.0,1380.0,80.0
391,2017,January-March,Louisiana,44000.0,47000.0,2700.0,6.0,11000.0,1900.0,4.0,12900.0,10200.0
392,2017,January-March,Maine,2700.0,3100.0,1000.0,32.0,100.0,0.0,,100.0,-900.0
393,2017,January-March,Maryland,9000.0,9000.0,2100.0,23.0,770.0,260.0,3.0,1030.0,-1070.0
394,2017,January-March,Massachusetts,3300.0,3300.0,1500.0,45.0,120.0,110.0,3.0,230.0,-1270.0
395,2017,January-March,Michigan,29000.0,59000.0,5000.0,8.0,600.0,130.0,,730.0,-4270.0
396,2017,January-March,Minnesota,27000.0,41000.0,3500.0,9.0,3300.0,0.0,,3300.0,-200.0
397,2017,January-March,Mississippi,31000.0,68000.0,2600.0,4.0,23000.0,7500.0,11.0,30500.0,27900.0
398,2017,January-March,Missouri,6500.0,7500.0,1200.0,16.0,400.0,10.0,,410.0,-790.0
399,2017,January-March,Montana,18500.0,46000.0,470.0,1.0,3100.0,6000.0,13.0,9100.0,8630.0
400,2017,January-March,Nebraska,7500.0,13000.0,750.0,6.0,120.0,0.0,,120.0,-630.0
401,2017,January-March,New Jersey,6000.0,6500.0,490.0,8.0,10.0,0.0,,10.0,-480.0
402,2017,January-March,New Mexico,5500.0,5500.0,2100.0,38.0,3600.0,0.0,,3600.0,1500.0
403,2017,January-March,New York,32000.0,33000.0,6000.0,18.0,520.0,0.0,,520.0,-5480.0
404,2017,January-March,North Carolina,16000.0,23000.0,2500.0,11.0,3700.0,1200.0,5.0,4900.0,2400.0
405,2017,January-March,North Dakota,50000.0,123000.0,640.0,1.0,1100.0,10.0,,1110.0,470.0
406,2017,January-March,Ohio,15500.0,17500.0,4400.0,25.0,1300.0,530.0,3.0,1830.0,-2570.0
407,2017,January-March,Oklahoma,26000.0,26000.0,550.0,2.0,9500.0,1600.0,6.0,11100.0,10550.0
408,2017,January-March,Oregon,71000.0,90000.0,8000.0,9.0,7500.0,1400.0,2.0,8900.0,900.0
409,2017,January-March,Pennsylvania,17000.0,18000.0,4200.0,23.0,810.0,410.0,2.0,1220.0,-2980.0
410,2017,January-March,South Carolina,17000.0,17500.0,1600.0,9.0,4700.0,970.0,6.0,5670.0,4070.0
411,2017,January-March,South Dakota,21000.0,48000.0,2700.0,6.0,1500.0,440.0,1.0,1940.0,-760.0
412,2017,January-March,Tennessee,8500.0,8500.0,1600.0,19.0,1500.0,160.0,2.0,1660.0,60.0
413,2017,January-March,Texas,270000.0,330000.0,35000.0,11.0,148000.0,68000.0,21.0,216000.0,181000.0
414,2017,January-March,Utah,16000.0,18500.0,2700.0,15.0,2900.0,60.0,,2960.0,260.0
415,2017,January-March,Vermont,6500.0,6500.0,440.0,7.0,0.0,0.0,,0.0,-440.0
416,2017,January-March,Virginia,8000.0,8000.0,1400.0,18.0,1900.0,280.0,4.0,2180.0,780.0
417,2017,January-March,Washington,68000.0,104000.0,9000.0,9.0,8500.0,0.0,,8500.0,-500.0
418,2017,January-March,West Virginia,5500.0,8000.0,800.0,10.0,450.0,100.0,1.0,550.0,-250.0
419,2017,January-March,Wisconsin,17000.0,22000.0,4400.0,20.0,450.0,70.0,,520.0,-3880.0
420,2017,January-March,Wyoming,6500.0,17000.0,3600.0,21.0,1300.0,0.0,,1300.0,-2300.0
421,2017,January-March,Other States,6190.0,6490.0,1540.0,24.0,130.0,50.0,1.0,180.0,-1360.0
423,2017,April-June,Alabama,6500.0,6500.0,440.0,7.0,1200.0,500.0,8.0,1700.0,1260.0
424,2017,April-June,Arizona,22000.0,22000.0,2600.0,12.0,12500.0,3000.0,14.0,15500.0,12900.0
425,2017,April-June,Arkansas,17000.0,17000.0,1900.0,11.0,5000.0,1300.0,8.0,6300.0,4400.0
426,2017,April-June,California,1140000.0,1180000.0,82000.0,7.0,210000.0,235000.0,20.0,445000.0,363000.0
427,2017,April-June,Colorado,16500.0,29000.0,3500.0,12.0,5500.0,7500.0,26.0,13000.0,9500.0
428,2017,April-June,Connecticut,3000.0,3000.0,140.0,5.0,2200.0,350.0,12.0,2550.0,2410.0
429,2017,April-June,Florida,245000.0,250000.0,25000.0,10.0,40000.0,50000.0,20.0,90000.0,65000.0
430,2017,April-June,Georgia,125000.0,142000.0,10500.0,7.0,21000.0,33000.0,23.0,54000.0,43500.0
431,2017,April-June,Hawaii,12000.0,12000.0,60.0,1.0,520.0,910.0,8.0,1430.0,1370.0
432,2017,April-June,Idaho,61000.0,78000.0,9500.0,12.0,24000.0,31000.0,40.0,55000.0,45500.0
433,2017,April-June,Illinois,12000.0,12500.0,1200.0,10.0,3600.0,1600.0,13.0,5200.0,4000.0
434,2017,April-June,Indiana,7500.0,11000.0,1200.0,11.0,3000.0,510.0,5.0,3510.0,2310.0
435,2017,April-June,Iowa,12500.0,23000.0,2000.0,9.0,24000.0,3900.0,17.0,27900.0,25900.0
436,2017,April-June,Kansas,4400.0,4900.0,380.0,8.0,2500.0,890.0,18.0,3390.0,3010.0
437,2017,April-June,Kentucky,6500.0,7000.0,560.0,8.0,2900.0,600.0,9.0,3500.0,2940.0
438,2017,April-June,Louisiana,56000.0,56000.0,2600.0,5.0,4600.0,9000.0,16.0,13600.0,11000.0
439,2017,April-June,Maine,2200.0,40000.0,910.0,2.0,790.0,1400.0,4.0,2190.0,1280.0
440,2017,April-June,Maryland,8000.0,9500.0,190.0,2.0,3200.0,930.0,10.0,4130.0,3940.0
441,2017,April-June,Massachusetts,1900.0,8000.0,130.0,2.0,1900.0,490.0,6.0,2390.0,2260.0
442,2017,April-June,Michigan,55000.0,79000.0,4600.0,6.0,22000.0,11500.0,15.0,33500.0,28900.0
443,2017,April-June,Minnesota,34000.0,128000.0,5000.0,4.0,18500.0,9000.0,7.0,27500.0,22500.0
444,2017,April-June,Mississippi,89000.0,89000.0,3800.0,4.0,5500.0,42000.0,47.0,47500.0,43700.0
445,2017,April-June,Missouri,7000.0,7500.0,260.0,3.0,1700.0,1000.0,13.0,2700.0,2440.0
446,2017,April-June,Montana,46000.0,134000.0,3800.0,3.0,15000.0,20000.0,15.0,35000.0,31200.0
447,2017,April-June,Nebraska,8500.0,63000.0,640.0,1.0,6000.0,39000.0,62.0,45000.0,44360.0
448,2017,April-June,New Jersey,6000.0,21000.0,430.0,2.0,1600.0,660.0,3.0,2260.0,1830.0
449,2017,April-June,New Mexico,7000.0,7500.0,1700.0,23.0,2300.0,3900.0,52.0,6200.0,4500.0
450,2017,April-June,New York,25000.0,41000.0,1300.0,3.0,16000.0,7500.0,18.0,23500.0,22200.0
451,2017,April-June,North Carolina,24000.0,25000.0,1600.0,6.0,3900.0,2700.0,11.0,6600.0,5000.0
452,2017,April-June,North Dakota,112000.0,385000.0,10500.0,3.0,19500.0,37000.0,10.0,56500.0,46000.0
453,2017,April-June,Ohio,13500.0,14500.0,1100.0,8.0,8000.0,2500.0,17.0,10500.0,9400.0
454,2017,April-June,Oklahoma,25000.0,25000.0,200.0,1.0,6500.0,1600.0,6.0,8100.0,7900.0
455,2017,April-June,Oregon,84000.0,108000.0,5000.0,5.0,18000.0,24000.0,22.0,42000.0,37000.0
456,2017,April-June,Pennsylvania,15000.0,16500.0,510.0,3.0,7000.0,2200.0,13.0,9200.0,8690.0
457,2017,April-June,South Carolina,20000.0,20000.0,870.0,4.0,1900.0,3700.0,19.0,5600.0,4730.0
458,2017,April-June,South Dakota,34000.0,152000.0,6000.0,4.0,10000.0,20000.0,13.0,30000.0,24000.0
459,2017,April-June,Tennessee,8500.0,9000.0,1100.0,12.0,2600.0,1300.0,14.0,3900.0,2800.0
460,2017,April-June,Texas,345000.0,345000.0,18000.0,5.0,43000.0,148000.0,43.0,191000.0,173000.0
461,2017,April-June,Utah,19000.0,35000.0,2300.0,7.0,14500.0,10500.0,30.0,25000.0,22700.0
462,2017,April-June,Vermont,6000.0,8000.0,170.0,2.0,390.0,190.0,2.0,580.0,410.0
463,2017,April-June,Virginia,8500.0,9000.0,1000.0,11.0,3100.0,1100.0,12.0,4200.0,3200.0
464,2017,April-June,Washington,89000.0,132000.0,6500.0,5.0,36000.0,21000.0,16.0,57000.0,50500.0
465,2017,April-June,West Virginia,7500.0,7500.0,340.0,5.0,3400.0,2500.0,33.0,5900.0,5560.0
466,2017,April-June,Wisconsin,18000.0,65000.0,2900.0,4.0,13000.0,6500.0,10.0,19500.0,16600.0
467,2017,April-June,Wyoming,15000.0,30000.0,1100.0,4.0,4800.0,4100.0,14.0,8900.0,7800.0
468,2017,April-June,Other States,5530.0,7040.0,150.0,2.0,870.0,840.0,12.0,1710.0,1560.0
470,2017,July-September,Alabama,7000.0,9500.0,900.0,9.0,690.0,530.0,6.0,1220.0,320.0
471,2017,July-September,Arizona,26000.0,26000.0,4100.0,16.0,5000.0,3200.0,12.0,8200.0,4100.0
472,2017,July-September,Arkansas,29000.0,29000.0,6000.0,21.0,4400.0,410.0,1.0,4810.0,-1190.0
473,2017,July-September,California,590000.0,670000.0,67000.0,10.0,73000.0,74000.0,11.0,147000.0,80000.0
474,2017,July-September,Colorado,35000.0,42000.0,4300.0,10.0,2900.0,6410.0,15.0,9310.0,5010.0
475,2017,July-September,Connecticut,3500.0,3500.0,130.0,4.0,50.0,20.0,1.0,70.0,-60.0
476,2017,July-September,Florida,176000.0,180000.0,39000.0,22.0,39000.0,42000.0,23.0,81000.0,42000.0
477,2017,July-September,Georgia,121000.0,122000.0,15500.0,13.0,19000.0,23000.0,19.0,42000.0,26500.0
478,2017,July-September,Hawaii,15000.0,15000.0,1100.0,7.0,430.0,20.0,,450.0,-650.0
479,2017,July-September,Idaho,89000.0,116000.0,12000.0,10.0,9000.0,16500.0,14.0,25500.0,13500.0
480,2017,July-September,Illinois,13000.0,13000.0,1100.0,8.0,710.0,1200.0,9.0,1910.0,810.0
481,2017,July-September,Indiana,13000.0,13000.0,930.0,7.0,420.0,740.0,6.0,1160.0,230.0
482,2017,July-September,Iowa,40000.0,43000.0,2200.0,5.0,2100.0,4000.0,9.0,6100.0,3900.0
483,2017,July-September,Kansas,7000.0,7000.0,1700.0,24.0,1400.0,1000.0,14.0,2400.0,700.0
484,2017,July-September,Kentucky,9000.0,9000.0,1600.0,18.0,450.0,700.0,8.0,1150.0,-450.0
485,2017,July-September,Louisiana,64000.0,64000.0,13500.0,21.0,14500.0,34000.0,53.0,48500.0,35000.0
486,2017,July-September,Maine,5500.0,6000.0,400.0,7.0,210.0,290.0,5.0,500.0,100.0
487,2017,July-September,Maryland,8500.0,8500.0,1600.0,19.0,1300.0,600.0,7.0,1900.0,300.0
488,2017,July-September,Massachusetts,9000.0,9000.0,760.0,8.0,790.0,460.0,5.0,1250.0,490.0
489,2017,July-September,Michigan,103000.0,109000.0,17500.0,16.0,4300.0,11500.0,11.0,15800.0,-1700.0
490,2017,July-September,Minnesota,136000.0,136000.0,20000.0,15.0,1900.0,2200.0,2.0,4100.0,-15900.0
491,2017,July-September,Mississippi,24000.0,24000.0,2900.0,12.0,250.0,230.0,1.0,480.0,-2420.0
492,2017,July-September,Missouri,9000.0,9000.0,580.0,6.0,320.0,310.0,3.0,630.0,50.0
493,2017,July-September,Montana,154000.0,161000.0,18500.0,11.0,3100.0,23000.0,14.0,26100.0,7600.0
494,2017,July-September,Nebraska,46000.0,47000.0,3700.0,8.0,880.0,13500.0,29.0,14380.0,10680.0
495,2017,July-September,New Jersey,16000.0,16000.0,420.0,3.0,280.0,110.0,1.0,390.0,-30.0
496,2017,July-September,New Mexico,8500.0,8500.0,2500.0,29.0,1800.0,200.0,2.0,2000.0,-500.0
497,2017,July-September,New York,59000.0,59000.0,6500.0,11.0,3100.0,9000.0,15.0,12100.0,5600.0
498,2017,July-September,North Carolina,26000.0,27000.0,3300.0,12.0,4100.0,2900.0,11.0,7000.0,3700.0
499,2017,July-September,North Dakota,470000.0,490000.0,48000.0,10.0,24000.0,100000.0,20.0,124000.0,76000.0
500,2017,July-September,Ohio,23000.0,23000.0,1800.0,8.0,1100.0,1800.0,8.0,2900.0,1100.0
501,2017,July-September,Oklahoma,4400.0,4400.0,510.0,12.0,80.0,270.0,6.0,350.0,-160.0
502,2017,July-September,Oregon,94000.0,101000.0,13500.0,13.0,7500.0,28000.0,28.0,35500.0,22000.0
503,2017,July-September,Pennsylvania,18500.0,18500.0,1500.0,8.0,6000.0,1600.0,9.0,7600.0,6100.0
504,2017,July-September,South Carolina,14500.0,14500.0,1700.0,12.0,640.0,440.0,3.0,1080.0,-620.0
505,2017,July-September,South Dakota,152000.0,159000.0,16500.0,10.0,6000.0,7500.0,5.0,13500.0,-3000.0
506,2017,July-September,Tennessee,10000.0,10000.0,1700.0,17.0,800.0,960.0,10.0,1760.0,60.0
507,2017,July-September,Texas,104000.0,115000.0,15000.0,13.0,21000.0,7500.0,7.0,28500.0,13500.0
508,2017,July-September,Utah,35000.0,35000.0,6500.0,19.0,5500.0,3200.0,9.0,8700.0,2200.0
